IP,Port,Banner,Timestamp,Hostnames,Country,City,Operating System,Organization
200.63.92.83,554,"RTSP/1.0 200 OK
CSeq: 1
Server: UBNT Streaming Server v1.2
Public: DESCRIBE, SETUP, TEARDOWN, PLAY

",2016-12-26T10:03:54.951134,,Argentina,Villa Paranacito,,Net-g s.r.l
176.111.143.138,554,"RTSP/1.0 200 OK
CSeq: 1
Server: UBNT Streaming Server v1.2
Public: DESCRIBE, SETUP, TEARDOWN, PLAY, PAUSE

",2016-12-26T09:40:45.803452,176-111-143-138-static.airmax.pl,Poland,,,BEST PARTNER Andrzej Czachor
66.119.109.55,554,"RTSP/1.0 200 OK
CSeq: 1
Server: UBNT Streaming Server v1.2
Public: DESCRIBE, SETUP, TEARDOWN, PLAY

",2016-12-26T08:29:51.278910,,United States,Murphy,,Blue Ridge Mountain Electric Membership Corporatio
158.255.21.200,554,"RTSP/1.0 200 OK
CSeq: 1
Server: UBNT Streaming Server v1.2
Public: DESCRIBE, SETUP, TEARDOWN, PLAY

",2016-12-26T06:47:04.371907,158-255-21-200.lir.beskydnet.cz,Czech Republic,,,Vladislav Heczko - Beskydnet
2.235.38.123,554,"RTSP/1.0 200 OK
CSeq: 1
Server: Hipcam RealServer/V1.0
Public: OPTIONS,DESCRIBE,SETUP,TEARDOWN,PLAY,SET_PARAMETER,GET_PARAMETER

",2016-12-26T05:08:00.267510,2-235-38-123.ip226.fastwebnet.it,Italy,Pavia,,Fastweb
95.169.64.74,554,"RTSP/1.0 200 OK
CSeq: 1
Server: UBNT Streaming Server v1.2
Public: DESCRIBE, SETUP, TEARDOWN, PLAY

",2016-12-26T04:39:05.565436,host74-static.64.169.95.hellotel.net,Italy,,Linux 2.6.x,SEEWEB s.r.l.
82.202.80.22,554,"RTSP/1.0 200 OK
CSeq: 1
Server: UBNT Streaming Server v1.2
Public: DESCRIBE, SETUP, TEARDOWN, PLAY, PAUSE

",2016-12-26T04:38:39.044414,82-202-80-22.macronet.cz,Czech Republic,,,CD-Telematika a.s.
216.241.136.17,554,"RTSP/1.0 200 OK
CSeq: 1
Server: UBNT Streaming Server v1.2
Public: DESCRIBE, SETUP, TEARDOWN, PLAY

",2016-12-26T03:47:04.501735,dslte-17.warsaw.kconlineinc.com,United States,Winona Lake,,KC Online
176.61.166.144,554,"RTSP/1.0 200 OK
CSeq: 1
Server: UBNT Streaming Server v1.2
Public: DESCRIBE, SETUP, TEARDOWN, PLAY

",2016-12-26T03:31:56.183900,,Bosnia and Herzegovina,,,Bhb Cable Tv D.o.o
62.33.136.2,554,"RTSP/1.0 200 OK
CSeq: 1
Server: UBNT Streaming Server v1.2
Public: DESCRIBE, SETUP, TEARDOWN, PLAY

",2016-12-26T03:17:13.560721,mso2.katren.ru,Russian Federation,,,Closed Joint Stock Company TransTeleCom
83.18.111.253,554,"RTSP/1.0 200 OK
CSeq: 1
Server: UBNT Streaming Server v1.2
Public: DESCRIBE, SETUP, TEARDOWN, PLAY

",2016-12-26T02:57:09.587872,ayh253.internetdsl.tpnet.pl,Poland,,,Orange Polska
190.103.17.91,554,"RTSP/1.0 200 OK
CSeq: 1
Server: UBNT Streaming Server v1.2
Public: DESCRIBE, SETUP, TEARDOWN, PLAY, PAUSE

",2016-12-26T02:57:06.846846,,Argentina,,,CYBERTAP
205.120.142.76,554,"RTSP/1.0 200 OK
CSeq: 1
Server: UBNT Streaming Server v1.2
Public: DESCRIBE, SETUP, TEARDOWN, PLAY

",2016-12-26T02:41:11.869545,,United States,Salt Lake City,,Utah Education Network
84.173.107.232,554,"RTSP/1.0 200 OK
CSeq: 1
Server: Hipcam RealServer/V1.0
Public: OPTIONS,DESCRIBE,SETUP,TEARDOWN,PLAY,SET_PARAMETER,GET_PARAMETER

",2016-12-26T02:40:20.455271,p54AD6BE8.dip0.t-ipconnect.de,Germany,Tirschenreuth,,Deutsche Telekom AG
185.15.252.18,554,"RTSP/1.0 200 OK
CSeq: 1
Server: UBNT Streaming Server v1.2
Public: DESCRIBE, SETUP, TEARDOWN, PLAY

",2016-12-26T02:26:05.806887,kamera-lstadion1.sporknet.cz,Czech Republic,Blatna,,SporkNeT s.r.o.
189.162.155.164,554,"RTSP/1.0 200 OK
CSeq: 1
Server: UBNT Streaming Server v1.2
Public: DESCRIBE, SETUP, TEARDOWN, PLAY

",2016-12-26T00:55:42.251676,dsl-189-162-155-164-dyn.prod-infinitum.com.mx,Mexico,,,Telmex
89.140.119.42,554,"RTSP/1.0 200 OK
CSeq: 1
Server: Hipcam RealServer/V1.0
Public: OPTIONS,DESCRIBE,SETUP,TEARDOWN,PLAY,SET_PARAMETER,GET_PARAMETER

",2016-12-26T00:45:39.167568,89.140.119.42.static.user.ono.com,Spain,Granada,,Radiocable Ingenieros Customers
171.98.85.49,554,"RTSP/1.0 200 OK
CSeq: 1
Server: UBNT Streaming Server v1.2
Public: DESCRIBE, SETUP, TEARDOWN, PLAY

",2016-12-26T00:18:51.361289,cm-171-98-85-49.revip7.asianet.co.th,Thailand,,,True Internet
46.39.31.4,554,"RTSP/1.0 200 OK
CSeq: 1
Server: UBNT Streaming Server v1.2
Public: DESCRIBE, SETUP, TEARDOWN, PLAY

",2016-12-25T23:58:09.107453,ipoe-4-31-39-46.danpro.ru,Russian Federation,,,Dancer LLC
87.111.195.26,554,"RTSP/1.0 200 OK
CSeq: 1
Server: UBNT Streaming Server v1.2
Public: DESCRIBE, SETUP, TEARDOWN, PLAY

",2016-12-25T23:28:18.784428,cliente-98905.iberbanda.es,Spain,,,Iberbanda S.A.
178.167.121.121,554,"RTSP/1.0 200 OK
CSeq: 1
Server: Hipcam RealServer/V1.0
Public: OPTIONS,DESCRIBE,SETUP,TEARDOWN,PLAY,SET_PARAMETER,GET_PARAMETER

",2016-12-25T23:16:29.347058,178-167-121-121.dynvpn.flex.ru,Russian Federation,,Linux 2.6.x,Wireless network in Moscow region
192.95.69.181,554,"RTSP/1.0 200 OK
CSeq: 1
Server: UBNT Streaming Server v1.2
Public: DESCRIBE, SETUP, TEARDOWN, PLAY

",2016-12-25T22:38:41.458862,69-168-192-181.internetextension.com,United States,Christmas Valley,,LS Networks
46.175.104.15,554,"RTSP/1.0 200 OK
CSeq: 1
Server: UBNT Streaming Server v1.2
Public: DESCRIBE, SETUP, TEARDOWN, PLAY

",2016-12-25T22:22:51.256829,i15naf68.v4.arkomnet.eu,Poland,,,ARKOM Mucharski Adam
91.6.95.7,554,"RTSP/1.0 200 OK
CSeq: 1
Server: Hipcam RealServer/V1.0
Public: OPTIONS,DESCRIBE,SETUP,TEARDOWN,PLAY,SET_PARAMETER,GET_PARAMETER

",2016-12-25T22:11:52.693621,p5B065F07.dip0.t-ipconnect.de,Germany,Kaufbeuren,,Deutsche Telekom AG
187.85.170.76,554,"RTSP/1.0 200 OK
CSeq: 1
Server: UBNT Streaming Server v1.2
Public: DESCRIBE, SETUP, TEARDOWN, PLAY, PAUSE

",2016-12-25T21:55:00.740733,187-85-170-76.tpa.net.br,Brazil,,,Joao Batista Alves & Cia Ltda ME
193.104.139.166,554,"RTSP/1.0 200 OK
CSeq: 1
Server: UBNT Streaming Server v1.2
Public: DESCRIBE, SETUP, TEARDOWN, PLAY

",2016-12-25T21:49:00.828535,,Russian Federation,,,Peremena
151.67.178.75,554,"RTSP/1.0 200 OK
CSeq: 1
Server: Hipcam RealServer/V1.0
Public: OPTIONS,DESCRIBE,SETUP,TEARDOWN,PLAY,SET_PARAMETER,GET_PARAMETER

",2016-12-25T21:40:02.020911,,Italy,Rimini,,WIND Telecomunicazioni S.p.A
79.129.104.177,554,"RTSP/1.0 200 OK
CSeq: 1
Server: UBNT Streaming Server v1.2
Public: DESCRIBE, SETUP, TEARDOWN, PLAY

",2016-12-25T21:00:10.648284,atam63.static.otenet.gr,Greece,,Linux 2.6.x,OTEnet S.A.
207.151.169.133,554,"RTSP/1.0 200 OK
CSeq: 1
Server: UBNT Streaming Server v1.2
Public: DESCRIBE, SETUP, TEARDOWN, PLAY

",2016-12-25T20:00:13.110711,133.169.tvwireless.net,United States,Torrance,,InterWorld Communications
79.210.37.143,554,"RTSP/1.0 200 OK
CSeq: 1
Server: Hipcam RealServer/V1.0
Public: OPTIONS,DESCRIBE,SETUP,TEARDOWN,PLAY,SET_PARAMETER,GET_PARAMETER

",2016-12-25T18:57:42.210938,p4FD2258F.dip0.t-ipconnect.de,Germany,Rehau,,Deutsche Telekom AG
209.151.193.154,554,"RTSP/1.0 200 OK
CSeq: 1
Server: UBNT Streaming Server v1.2
Public: DESCRIBE, SETUP, TEARDOWN, PLAY

",2016-12-25T18:50:29.435185,154-193-151-209.us.zerolayer.net,United States,Reno,,Information Technology Department
93.238.37.151,554,"RTSP/1.0 200 OK
CSeq: 1
Server: Hipcam RealServer/V1.0
Public: OPTIONS,DESCRIBE,SETUP,TEARDOWN,PLAY,SET_PARAMETER,GET_PARAMETER

",2016-12-25T18:25:14.370705,p5DEE2597.dip0.t-ipconnect.de,Germany,,,Deutsche Telekom AG
77.8.196.133,554,"RTSP/1.0 200 OK
CSeq: 1
Server: Hipcam RealServer/V1.0
Public: OPTIONS,DESCRIBE,SETUP,TEARDOWN,PLAY,SET_PARAMETER,GET_PARAMETER

",2016-12-25T17:10:41.388592,x4d08c485.dyn.telefonica.de,Germany,,,Telefonica Germany
201.87.237.0,554,"RTSP/1.0 200 OK
CSeq: 1
Server: UBNT Streaming Server v1.2
Public: DESCRIBE, SETUP, TEARDOWN, PLAY

",2016-12-25T16:53:17.506070,201-87-237-0.doublenettelecom.com.br,Brazil,Umuarama,,Dvoranem E Fernandes Ltda
91.236.95.27,554,"RTSP/1.0 200 OK
CSeq: 1
Server: UBNT Streaming Server v1.2
Public: DESCRIBE, SETUP, TEARDOWN, PLAY, PAUSE

",2016-12-25T16:36:47.291338,,Russian Federation,,,Network projects Ltd.
86.100.68.207,554,"RTSP/1.0 200 OK
CSeq: 1
Server: UBNT Streaming Server v1.2
Public: DESCRIBE, SETUP, TEARDOWN, PLAY

",2016-12-25T16:29:54.389217,86-100-68-207-ip.balticum.lt,Lithuania,,,Balticum TV
83.219.130.25,554,"RTSP/1.0 200 OK
CSeq: 1
Server: UBNT Streaming Server v1.2
Public: DESCRIBE, SETUP, TEARDOWN, PLAY, PAUSE

",2016-12-25T15:57:06.085772,ppp-static-25.tis-dialog.ru,Russian Federation,Kaliningrad,Linux 2.6.x,TIS Dialog LLC
91.248.45.150,554,"RTSP/1.0 200 OK
CSeq: 1
Server: UBNT Streaming Server v1.2
Public: DESCRIBE, SETUP, TEARDOWN, PLAY

",2016-12-25T14:58:54.434289,dyndsl-091-248-045-150.ewe-ip-backbone.de,Germany,Esens,,EWE-Tel GmbH
203.86.204.104,554,"RTSP/1.0 200 OK
CSeq: 1
Server: UBNT Streaming Server v1.2
Public: DESCRIBE, SETUP, TEARDOWN, PLAY

",2016-12-25T14:57:58.699286,203.86.204.104.static.snap.net.nz,New Zealand,,,Snap Internet Limited
89.152.254.145,554,"RTSP/1.0 200 OK
CSeq: 1
Server: UBNT Streaming Server v1.2
Public: DESCRIBE, SETUP, TEARDOWN, PLAY

",2016-12-25T14:56:33.977579,a89-152-254-145.static.cpe.netcabo.pt,Portugal,Amadora,,ZON Tv Cabo
37.189.158.241,554,"RTSP/1.0 200 OK
CSeq: 1
Server: Hipcam RealServer/V1.0
Public: OPTIONS,DESCRIBE,SETUP,TEARDOWN,PLAY,SET_PARAMETER,GET_PARAMETER

",2016-12-25T14:32:10.317696,bl28-158-241.dsl.telepac.pt,Portugal,,,PT Comunicacoes
73.49.213.75,554,"RTSP/1.0 200 OK
CSeq: 1
Server: Hipcam RealServer/V1.0
Public: OPTIONS,DESCRIBE,SETUP,TEARDOWN,PLAY,SET_PARAMETER,GET_PARAMETER

",2016-12-25T14:23:27.432980,c-73-49-213-75.hsd1.fl.comcast.net,United States,Deerfield Beach,,Comcast Cable
159.255.145.208,554,"RTSP/1.0 200 OK
CSeq: 1
Server: UBNT Streaming Server v1.2
Public: DESCRIBE, SETUP, TEARDOWN, PLAY

",2016-12-25T14:17:56.006623,ip-159-255-145-208.in-addr.ntrnet.it,Italy,Vicenza,,NTRNET SRL
109.230.225.38,554,"RTSP/1.0 200 OK
CSeq: 1
Server: UBNT Streaming Server v1.2
Public: DESCRIBE, SETUP, TEARDOWN, PLAY

",2016-12-25T13:39:35.992548,claudia.routers.mm-dsl.de,Germany,,,Optimate-Server
134.19.156.242,554,"RTSP/1.0 200 OK
CSeq: 1
Server: UBNT Streaming Server v1.2
Public: DESCRIBE, SETUP, TEARDOWN, PLAY

",2016-12-25T13:27:48.401778,du-112-242.sv-en.ru,Russian Federation,,,Svyaz-Energo Ltd.
79.59.222.201,554,"RTSP/1.0 200 OK
CSeq: 1
Server: UBNT Streaming Server v1.2
Public: DESCRIBE, SETUP, TEARDOWN, PLAY

",2016-12-25T13:26:51.810019,host201-222-static.59-79-b.business.telecomitalia.it,Italy,,,Telecom Italia
77.21.136.47,554,"RTSP/1.0 200 OK
CSeq: 1
Server: Hipcam RealServer/V1.0
Public: OPTIONS,DESCRIBE,SETUP,TEARDOWN,PLAY,SET_PARAMETER,GET_PARAMETER

",2016-12-25T13:19:53.704089,ip4d15882f.dynamic.kabel-deutschland.de,Germany,Braunschweig,,Vodafone Kabel Deutschland
46.61.139.19,554,"RTSP/1.0 200 OK
CSeq: 1
Server: UBNT Streaming Server v1.2
Public: DESCRIBE, SETUP, TEARDOWN, PLAY

",2016-12-25T13:09:43.856029,,Russian Federation,,,Rostelecom
204.93.97.169,554,"RTSP/1.0 200 OK
CSeq: 1
Server: UBNT Streaming Server v1.2
Public: DESCRIBE, SETUP, TEARDOWN, PLAY

",2016-12-25T12:21:50.496057,host-204-93-97-169.AMNOLT3.epbfi.com,United States,Chattanooga,,EPB Fiber Optics
78.202.220.91,554,"RTSP/1.0 200 OK
CSeq: 1
Server: UBNT Streaming Server v1.2
Public: DESCRIBE, SETUP, TEARDOWN, PLAY

",2016-12-25T11:52:21.664566,cph44-1-78-202-220-91.fbx.proxad.net,France,La Chapelle-heulin,,Free SAS
85.2.153.153,554,"RTSP/1.0 200 OK
CSeq: 1
Server: Hipcam RealServer/V1.0
Public: OPTIONS,DESCRIBE,SETUP,TEARDOWN,PLAY,SET_PARAMETER,GET_PARAMETER

",2016-12-25T11:29:49.909355,153.153.2.85.dynamic.wline.res.cust.swisscom.ch,Switzerland,,Linux 2.6.x,Bluewin
168.70.5.40,554,"RTSP/1.0 200 OK
CSeq: 1
Server: Hipcam RealServer/V1.0
Public: OPTIONS,DESCRIBE,SETUP,TEARDOWN,PLAY,SET_PARAMETER,GET_PARAMETER

",2016-12-25T11:09:36.569878,n168070005040.imsbiz.com,Hong Kong,Central District,,HKTNET
216.182.107.18,554,"RTSP/1.0 200 OK
CSeq: 1
Server: UBNT Streaming Server v1.2
Public: DESCRIBE, SETUP, TEARDOWN, PLAY

",2016-12-25T10:06:58.997606,ip-66-232-64-18.syringanetworks.net,United States,Boise,,"Syringa Networks, LLC"
179.56.136.212,554,"RTSP/1.0 200 OK
CSeq: 1
Server: UBNT Streaming Server v1.2
Public: DESCRIBE, SETUP, TEARDOWN, PLAY

",2016-12-25T09:52:26.728747,,Chile,Valdivia,,Telefonica del Sur S.A.
95.250.109.14,554,"RTSP/1.0 200 OK
CSeq: 1
Server: Hipcam RealServer/V1.0
Public: OPTIONS,DESCRIBE,SETUP,TEARDOWN,PLAY,SET_PARAMETER,GET_PARAMETER

",2016-12-25T09:26:09.361126,host14-109-dynamic.250-95-r.retail.telecomitalia.it,Italy,Adrano,,Telecom Italia
118.140.104.174,554,"RTSP/1.0 200 OK
CSeq: 1
Server: Hipcam RealServer/V1.0
Public: OPTIONS,DESCRIBE,SETUP,TEARDOWN,PLAY,SET_PARAMETER,GET_PARAMETER

",2016-12-25T09:16:11.846742,,Hong Kong,,,Hutchison Global Communications
213.192.37.23,554,"RTSP/1.0 200 OK
CSeq: 1
Server: UBNT Streaming Server v1.2
Public: DESCRIBE, SETUP, TEARDOWN, PLAY

",2016-12-25T08:57:41.920814,,Czech Republic,Ceska,,"UPC Ceska Republica, s.r.o."
176.111.129.179,554,"RTSP/1.0 200 OK
CSeq: 1
Server: UBNT Streaming Server v1.2
Public: DESCRIBE, SETUP, TEARDOWN, PLAY

",2016-12-25T08:33:54.828579,176-111-129-179-static.airmax.pl,Poland,,,BEST PARTNER Andrzej Czachor
151.237.22.16,554,"RTSP/1.0 200 OK
CSeq: 1
Server: Hipcam RealServer/V1.0
Public: OPTIONS,DESCRIBE,SETUP,TEARDOWN,PLAY,SET_PARAMETER,GET_PARAMETER

",2016-12-25T08:28:52.386515,151.237.22.16.bglan.net,Bulgaria,,,BGLAN Ltd.
178.23.90.180,554,"RTSP/1.0 200 OK
CSeq: 1
Server: UBNT Streaming Server v1.2
Public: DESCRIBE, SETUP, TEARDOWN, PLAY

",2016-12-25T08:08:19.612431,5G-static.90.180.KONFER.net,Slovakia,,,David Kondicz trading as KONFER networks
116.120.78.6,554,"RTSP/1.0 200 OK
CSeq: 1
Server: Hipcam RealServer/V1.0
Public: OPTIONS,DESCRIBE,SETUP,TEARDOWN,PLAY,SET_PARAMETER,GET_PARAMETER

",2016-12-25T08:01:25.871441,,"Korea, Republic of",Seoul,,SK Broadband
46.72.126.242,554,"RTSP/1.0 200 OK
CSeq: 1
Server: UBNT Streaming Server v1.2
Public: DESCRIBE, SETUP, TEARDOWN, PLAY

",2016-12-25T07:46:49.818354,ip-46-72-126-242.static.netbynet.ru,Russian Federation,,,Net By Net Holding LLC
217.75.221.184,554,"RTSP/1.0 200 OK
CSeq: 1
Server: UBNT Streaming Server v1.2
Public: DESCRIBE, SETUP, TEARDOWN, PLAY

",2016-12-25T06:44:30.384442,u217-75-221-184.static.grapesc.cz,Czech Republic,Chomutov,,ISP Alliance a.s.
185.28.250.39,554,"RTSP/1.0 200 OK
CSeq: 1
Server: Hipcam RealServer/V1.0
Public: OPTIONS,DESCRIBE,SETUP,TEARDOWN,PLAY,SET_PARAMETER,GET_PARAMETER

",2016-12-25T06:41:59.463903,ip-185-28-250-39.mynet.com.pl,Poland,Bochnia,,"MyNET S.C. Tomasz Patrzalek, Marek Raton"
79.233.107.217,554,"RTSP/1.0 200 OK
CSeq: 1
Server: Hipcam RealServer/V1.0
Public: OPTIONS,DESCRIBE,SETUP,TEARDOWN,PLAY,SET_PARAMETER,GET_PARAMETER

",2016-12-25T06:22:31.088959,p4FE96BD9.dip0.t-ipconnect.de,Germany,,,Deutsche Telekom AG
61.92.180.241,554,"RTSP/1.0 200 OK
CSeq: 1
Server: Hipcam RealServer/V1.0
Public: OPTIONS,DESCRIBE,SETUP,TEARDOWN,PLAY,SET_PARAMETER,GET_PARAMETER

",2016-12-25T05:54:39.955631,061092180241.ctinets.com,Hong Kong,Central District,,Hong Kong Broadband Network Ltd
213.108.22.206,554,"RTSP/1.0 200 OK
CSeq: 1
Server: UBNT Streaming Server v1.2
Public: DESCRIBE, SETUP, TEARDOWN, PLAY

",2016-12-25T05:53:50.027365,,Russian Federation,Moscow,,Speedyline Ltd
84.54.150.194,554,"RTSP/1.0 200 OK
CSeq: 1
Server: UBNT Streaming Server v1.2
Public: DESCRIBE, SETUP, TEARDOWN, PLAY

",2016-12-25T05:41:06.181520,150-194.iconnectbg.net,Bulgaria,,,iCONNECT
186.233.168.249,554,"RTSP/1.0 200 OK
CSeq: 1
Server: UBNT Streaming Server v1.2
Public: DESCRIBE, SETUP, TEARDOWN, PLAY

",2016-12-25T05:26:29.705169,249-168-233-186.marbrieletelecom.com.br,Brazil,,,Marbriele.com Internet Provider Ltda
75.189.239.217,554,"RTSP/1.0 200 OK
CSeq: 1
Server: Hipcam RealServer/V1.0
Public: OPTIONS,DESCRIBE,SETUP,TEARDOWN,PLAY,SET_PARAMETER,GET_PARAMETER

",2016-12-25T04:48:23.086836,cpe-75-189-239-217.nc.res.rr.com,United States,Lumberton,,Time Warner Cable
177.83.12.67,554,"RTSP/1.0 200 OK
CSeq: 1
Server: Hipcam RealServer/V1.0
Public: OPTIONS,DESCRIBE,SETUP,TEARDOWN,PLAY,SET_PARAMETER,GET_PARAMETER

",2016-12-25T04:46:10.651283,b1530c43.virtua.com.br,Brazil,Campo Grande,,NET Virtua
89.98.184.47,554,"RTSP/1.0 200 OK
CSeq: 1
Server: UBNT Streaming Server v1.2
Public: DESCRIBE, SETUP, TEARDOWN, PLAY

",2016-12-25T04:44:25.820581,dhcp-089-098-184-047.chello.nl,Netherlands,,,UPC NL
86.144.64.179,554,"RTSP/1.0 200 OK
CSeq: 1
Server: Hipcam RealServer/V1.0
Public: OPTIONS,DESCRIBE,SETUP,TEARDOWN,PLAY,SET_PARAMETER,GET_PARAMETER

",2016-12-25T04:34:45.508408,host86-144-64-179.range86-144.btcentralplus.com,United Kingdom,Newry,,BT
217.13.210.53,554,"RTSP/1.0 200 OK
CSeq: 1
Server: UBNT Streaming Server v1.2
Public: DESCRIBE, SETUP, TEARDOWN, PLAY

",2016-12-25T04:02:33.230518,210-53.cust.kmv.ru,Russian Federation,Pyatigorsk,,JC Post Ltd
190.93.56.60,554,"RTSP/1.0 200 OK
CSeq: 1
Server: UBNT Streaming Server v1.2
Public: DESCRIBE, SETUP, TEARDOWN, PLAY

",2016-12-25T03:56:54.329839,190-93-56-60.sanluisctv.com.ar,Argentina,,,San Luis Ctv S.A.
91.244.112.172,554,"RTSP/1.0 200 OK
CSeq: 1
Server: UBNT Streaming Server v1.2
Public: DESCRIBE, SETUP, TEARDOWN, PLAY

",2016-12-25T03:30:36.126695,91.244.112.172.wirenet.tv,Russian Federation,Biysk,,Wirenet LLC
188.107.122.188,554,"RTSP/1.0 200 OK
CSeq: 1
Server: Hipcam RealServer/V1.0
Public: OPTIONS,DESCRIBE,SETUP,TEARDOWN,PLAY,SET_PARAMETER,GET_PARAMETER

",2016-12-25T03:09:56.144817,dslb-188-107-122-188.188.107.pools.vodafone-ip.de,Germany,,,Vodafone DSL
134.19.156.244,554,"RTSP/1.0 200 OK
CSeq: 1
Server: UBNT Streaming Server v1.2
Public: DESCRIBE, SETUP, TEARDOWN, PLAY

",2016-12-25T02:29:31.680315,du-112-244.sv-en.ru,Russian Federation,,,Svyaz-Energo Ltd.
62.175.242.126,554,"RTSP/1.0 200 OK
CSeq: 1
Server: UBNT Streaming Server v1.2
Public: DESCRIBE, SETUP, TEARDOWN, PLAY

",2016-12-25T01:54:18.314314,62.175.242.126.clientes.palmanet.net,Spain,,,Vodafone Ono
79.223.136.28,554,"RTSP/1.0 200 OK
CSeq: 1
Server: Hipcam RealServer/V1.0
Public: OPTIONS,DESCRIBE,SETUP,TEARDOWN,PLAY,SET_PARAMETER,GET_PARAMETER

",2016-12-25T01:54:17.757774,p4FDF881C.dip0.t-ipconnect.de,Germany,Korbach,,Deutsche Telekom AG
185.29.140.151,554,"RTSP/1.0 200 OK
CSeq: 1
Server: UBNT Streaming Server v1.2
Public: DESCRIBE, SETUP, TEARDOWN, PLAY

",2016-12-25T01:17:52.461291,users-185-29-140-151.telinea.com,Bosnia and Herzegovina,,,Telinea d.o.o.
49.48.74.61,554,"RTSP/1.0 200 OK
CSeq: 1
Server: Hipcam RealServer/V1.0
Public: OPTIONS,DESCRIBE,SETUP,TEARDOWN,PLAY,SET_PARAMETER,GET_PARAMETER

",2016-12-25T00:41:31.420837,mx-ll-49.48.74-61.dynamic.3bb.co.th,Thailand,,,3BB Broadband
178.235.161.206,554,"RTSP/1.0 200 OK
CSeq: 1
Server: Hipcam RealServer/V1.0
Public: OPTIONS,DESCRIBE,SETUP,TEARDOWN,PLAY,SET_PARAMETER,GET_PARAMETER

",2016-12-25T00:33:47.849470,178235161206.warszawa.vectranet.pl,Poland,Warsaw,,Vectra Broadband
205.120.142.79,554,"RTSP/1.0 200 OK
CSeq: 1
Server: UBNT Streaming Server v1.2
Public: DESCRIBE, SETUP, TEARDOWN, PLAY

",2016-12-25T00:04:48.272840,,United States,Salt Lake City,Linux 2.6.x,Utah Education Network
151.237.19.37,554,"RTSP/1.0 200 OK
CSeq: 1
Server: Hipcam RealServer/V1.0
Public: OPTIONS,DESCRIBE,SETUP,TEARDOWN,PLAY,SET_PARAMETER,GET_PARAMETER

",2016-12-24T23:59:27.516597,151.237.19.37.bglan.net,Bulgaria,,,BGLAN Ltd.
168.227.134.17,554,"RTSP/1.0 200 OK
CSeq: 1
Server: UBNT Streaming Server v1.2
Public: DESCRIBE, SETUP, TEARDOWN, PLAY

",2016-12-24T23:48:44.121952,Dinamico-134-17.tbonet.net.br,,,,
176.112.115.136,554,"RTSP/1.0 200 OK
CSeq: 1
Server: UBNT Streaming Server v1.2
Public: DESCRIBE, SETUP, TEARDOWN, PLAY

",2016-12-24T22:55:49.097565,115-136.galas.net.pl,Poland,,,Piotr Galas
85.2.208.244,554,"RTSP/1.0 200 OK
CSeq: 1
Server: UBNT Streaming Server v1.2
Public: DESCRIBE, SETUP, TEARDOWN, PLAY

",2016-12-24T22:35:53.956533,244.208.2.85.dynamic.wline.res.cust.swisscom.ch,Switzerland,,,Bluewin
109.226.237.141,554,"RTSP/1.0 200 OK
CSeq: 1
Server: UBNT Streaming Server v1.2
Public: DESCRIBE, SETUP, TEARDOWN, PLAY

",2016-12-24T22:32:45.129007,141.237.226.109.ip.orionnet.ru,Russian Federation,,,JSC Orion telecom
158.255.19.29,554,"RTSP/1.0 200 OK
CSeq: 1
Server: UBNT Streaming Server v1.2
Public: DESCRIBE, SETUP, TEARDOWN, PLAY

",2016-12-24T22:31:23.644292,158-255-19-29.lir.beskydnet.cz,Czech Republic,Vendryne,,T-Mobile Czech Republic a.s.
87.249.204.211,554,"RTSP/1.0 200 OK
CSeq: 1
Server: UBNT Streaming Server v1.2
Public: DESCRIBE, SETUP, TEARDOWN, PLAY

",2016-12-24T22:28:21.543012,,Russian Federation,Chelyabinsk,,IZet-Telecom Ural
46.151.16.30,554,"RTSP/1.0 200 OK
CSeq: 1
Server: UBNT Streaming Server v1.2
Public: DESCRIBE, SETUP, TEARDOWN, PLAY

",2016-12-24T21:58:33.248916,c-a30.net.e-net24.pl,Poland,,,PROFI PARTNER Bilocha Arkadiusz
119.155.42.178,554,"RTSP/1.0 200 OK
CSeq: 1
Server: UBNT Streaming Server v1.2
Public: DESCRIBE, SETUP, TEARDOWN, PLAY

",2016-12-24T21:52:51.737098,,Pakistan,,,PTCL
151.66.35.119,554,"RTSP/1.0 200 OK
CSeq: 1
Server: Hipcam RealServer/V1.0
Public: OPTIONS,DESCRIBE,SETUP,TEARDOWN,PLAY,SET_PARAMETER,GET_PARAMETER

",2016-12-24T21:44:01.759551,,Italy,Gandino,,WIND Telecomunicazioni S.p.A
89.25.227.56,554,"RTSP/1.0 200 OK
CSeq: 1
Server: Hipcam RealServer/V1.0
Public: OPTIONS,DESCRIBE,SETUP,TEARDOWN,PLAY,SET_PARAMETER,GET_PARAMETER

",2016-12-24T21:40:06.565831,host892522756.felixcom.3s.pl,Poland,,,3S S.A.
200.72.246.90,554,"RTSP/1.0 200 OK
CSeq: 1
Server: UBNT Streaming Server v1.2
Public: DESCRIBE, SETUP, TEARDOWN, PLAY

",2016-12-24T21:20:23.778551,,Chile,Santiago,,Chile S.A.
178.253.223.10,554,"RTSP/1.0 200 OK
CSeq: 1
Server: UBNT Streaming Server v1.2
Public: DESCRIBE, SETUP, TEARDOWN, PLAY, PAUSE

",2016-12-24T21:07:18.999170,178-253-223-10.adsl-a-13.sezampro.rs,Serbia,Beograd,,Orion Telekom Tim d.o.o.Beograd
